Name,Position,HS,City,State,Height,Inches,Weight,CompRating,Offerer,Year,NatRank,PosRank,StRank,Stars,CommittedTo,15,Place,lon,lat
Jacob Allen,IOL,Hun School,Princeton,NJ,6,6,270,0.9173,Florida,2022,212,11,2,4,Rutgers,//247sports.com/player/jacob-allen-46058503,"Hun School, Princeton, NJ",-74.6842975,40.3380008
Deshawn Woods,IOL,Central,Omaha,NE,6,4,270,0.914,Florida,2022,226,12,2,4,Wyoming,//247sports.com/player/deshawn-woods-46096675,"Central, Omaha, NE",-96.05252949999999,41.2633451
Jaylen Early,IOL,Duncanville,Duncanville,TX,6,4,320,0.8961,Florida,2022,326,13,47,4,Florida State,//247sports.com/player/jaylen-early-46082827,"Duncanville, Duncanville, TX",-96.9083366,32.6518004
Lucas Taylor,IOL,St. Paul's Episcopal,Mobile,AL,6,5,310,0.8817,Florida,2022,479,19,20,3,Mississippi State,//247sports.com/player/lucas-taylor-46079356,"St. Paul's Episcopal, Mobile, AL",-88.13411169999999,30.6981085
Deyavie Hammond,IOL,Independence C.C.,Independence,KS,6,3,330,0.8722,Florida,2022,12,1,4,3,FIU,//247sports.com/player/deyavie-hammond-45573301,"Independence C.C., Independence, KS",-95.7193149,37.1947118
Jalen Farmer,IOL,Eastside,Covington,GA,6,5,325,0.87,Florida,2022,699,32,74,3,Florida,//247sports.com/player/jalen-farmer-46101883,"Eastside, Covington, GA",-83.83283229999999,33.5803718
Christian Williams,IOL,Fort Bend Marshall,Missouri City,TX,6,4,320,0.8477,Florida,2022,NA,66,177,3,Florida,//247sports.com/player/christian-williams-46117531,"Fort Bend Marshall, Missouri City, TX",-95.5377215,29.6185669
Cooper Lovelace,IOL,Butler C.C.,El Dorado,KS,6,5,320,NA,Florida,2022,NA,NA,NA,1,USC,//247sports.com/player/cooper-lovelace-46111482,"Butler C.C., El Dorado, KS",-96.882999,37.807307
Harold Perkins,LB,Cy Park,Cypress,TX,6,2.5,210,0.9949,Florida,2022,8,2,2,5,LSU,//247sports.com/player/harold-perkins-46097726,"Cy Park, Cypress, TX",-95.6714203,29.9562524
Jaylen Sneed,LB,Hilton Head,Hilton Head Island,SC,6,2,210,0.9835,Florida,2022,34,3,2,5,Notre Dame,//247sports.com/player/jaylen-sneed-46094578,"Hilton Head, Hilton Head Island, SC",-80.752608,32.216316
Shemar James,LB,Faith Academy,Mobile,AL,6,2,212,0.9716,Florida,2022,67,5,4,4,Florida,//247sports.com/player/shemar-james-46097102,"Faith Academy, Mobile, AL",-88.24457459999999,30.7027574
Shawn Murphy,LB,Unity Reed,Manassas,VA,6,2,215,0.9709,Florida,2022,72,6,2,4,Alabama,//247sports.com/player/shawn-murphy-46059224,"Unity Reed, Manassas, VA",-77.50859059999999,38.7651845
Jaishawn Barham,LB,St. Frances Academy,Baltimore,MD,6,3,230,0.9519,Florida,2022,119,10,3,4,Maryland,//247sports.com/player/jaishawn-barham-46077012,"St. Frances Academy, Baltimore, MD",-76.6086697,39.302171
C.J. Washington,LB,Cedartown,Cedartown,GA,6,1,215,0.9442,Florida,2022,135,11,13,4,Georgia,//247sports.com/player/c-j-washington-46079360,"Cedartown, Cedartown, GA",-85.25658229999999,34.0112715
Niuafe Tuihalamaka,LB,Bishop Alemany,Mission Hills,CA,6,2,235,0.9373,Florida,2022,159,15,10,4,Notre Dame,//247sports.com/player/niuafe-tuihalamaka-46079819,"Bishop Alemany, Mission Hills, CA",-118.4612937,34.2749238
Wesley Bissainthe,LB,Miami Central,Miami,FL,6,1,205,0.9274,Florida,2022,186,18,23,4,Miami,//247sports.com/player/wesley-bissainthe-46094637,"Miami Central, Miami, FL",-80.19606569999999,25.7807228
Jimmy Rolder,LB,Marist,Chicago,IL,6,2,220,0.9151,Florida,2022,220,21,6,4,Michigan,//247sports.com/player/jimmy-rolder-46125560,"Marist, Chicago, IL",-87.723417,41.68474
Daniel Martin,LB,Marietta,Marietta,GA,6,2,195,0.9045,Florida,2022,273,26,25,4,Vanderbilt,//247sports.com/player/daniel-martin-46057662,"Marietta, Marietta, GA",-84.5499327,33.95260200000001
Travious Lathan,LB,Gulliver Prep,Miami,FL,6,1,205,0.8869,Florida,2022,423,39,54,3,West Virginia,//247sports.com/player/travious-lathan-46085491,"Gulliver Prep, Miami, FL",-80.299706,25.689507
Melvin Jordan,LB,Calvary Christian,Clearwater,FL,5,11,215,0.8816,Florida,2022,487,46,65,3,Oregon State,//247sports.com/player/melvin-jordan-46080056,"Calvary Christian, Clearwater, FL",-82.7103776,27.9667535
EJ Lightsey,LB,Fitzgerald,Fitzgerald,GA,6,2,210,0.8809,Florida,2022,496,47,50,3,Georgia,//247sports.com/player/ej-lightsey-46110434,"Fitzgerald, Fitzgerald, GA",-83.25265449999999,31.7149082
Omar Graham Jr.,LB,Stranahan,Fort Lauderdale,FL,6,1,220,0.8729,Florida,2022,630,59,85,3,Florida State,//247sports.com/player/omar-graham-jr-46100251,"Stranahan, Fort Lauderdale, FL",-80.1644877,26.1128269
Devin Smith,LB,Riverside,Jacksonville,FL,6,2,235,0.8527,Florida,2022,NA,107,144,3,NA,//247sports.com/player/devin-smith-46099785,"Riverside, Jacksonville, FL",-81.6938933,30.3129035
Tray Brown,LB,Cardinal Gibbons,Fort Lauderdale,FL,6,0,200,0.8463,Florida,2022,NA,133,171,3,Coastal Carolina,//247sports.com/player/tray-brown-46077089,"Cardinal Gibbons, Fort Lauderdale, FL",-80.1081865,26.1856297
Malachi Hooper,LB,Bishop Alemany,Mission Hills,CA,6,3,195,0.8315,Florida,2022,NA,169,137,3,NA,//247sports.com/player/malachi-hooper-46081222,"Bishop Alemany, Mission Hills, CA",-118.4612937,34.2749238
Jeremiah Alexander,Edge,Thompson,Alabaster,AL,6,2,235,0.9912,Florida,2022,17,1,1,5,Alabama,//247sports.com/player/jeremiah-alexander-46058903,"Thompson, Alabaster, AL",-86.8451459,33.222801
Jihaad Campbell,Edge,IMG Academy,Bradenton,FL,6,3,215,0.9899,Florida,2022,21,2,3,5,Alabama,//247sports.com/player/jihaad-campbell-46097320,"IMG Academy, Bradenton, FL",-82.605312,27.4408855
Marvin Jones Jr.,Edge,American Heritage,Fort Lauderdale,FL,6,4.5,245,0.9887,Florida,2022,24,3,4,5,Georgia,//247sports.com/player/marvin-jones-jr-46094716,"American Heritage, Fort Lauderdale, FL",-80.1391798,26.1352626
Enai White,Edge,Imhotep Institute,Philadelphia,PA,6,5,230,0.9803,Florida,2022,47,4,2,4,Texas A&M,//247sports.com/player/enai-white-46076687,"Imhotep Institute, Philadelphia, PA",-75.1547205,40.0492457
Kenyatta Jackson,Edge,Chaminade-Madonna Prep,Hollywood,FL,6,5,235,0.9749,Florida,2022,60,5,11,4,Ohio State,//247sports.com/player/kenyatta-jackson-46084576,"Chaminade-Madonna Prep, Hollywood, FL",-80.19581939999999,26.0150846
Omari Abor,Edge,Duncanville,Duncanville,TX,6,4,240,0.9724,Florida,2022,63,6,9,4,Ohio State,//247sports.com/player/omari-abor-46057207,"Duncanville, Duncanville, TX",-96.9083366,32.6518004
Cyrus Moss,Edge,Bishop Gorman,Las Vegas,NV,6,6,220,0.971,Florida,2022,70,8,2,4,Miami,//247sports.com/player/cyrus-moss-46056265,"Bishop Gorman, Las Vegas, NV",-115.3180831,36.0818382
Dasan McCullough,Edge,Bloomington South,Bloomington,IN,6,5,235,0.9701,Florida,2022,75,9,2,4,Indiana,//247sports.com/player/dasan-mccullough-46059433,"Bloomington South, Bloomington, IN",-86.529941,39.143322
Malick Sylla,Edge,Katy,Katy,TX,6,6,230,0.959,Florida,2022,94,10,18,4,Texas A&M,//247sports.com/player/malick-sylla-46093619,"Katy, Katy, TX",-95.8549085,29.7839259
J'mond Tapp,Edge,Ascension Catholic,Donaldsonville,LA,6,3,245,0.9551,Florida,2022,107,11,9,4,Texas,//247sports.com/player/jmond-tapp-46059353,"Ascension Catholic, Donaldsonville, LA",-90.98488929999999,30.101734
Justice Finkley,Edge,Hewitt-Trussville,Trussville,AL,6,2,255,0.9531,Florida,2022,116,12,6,4,Texas,//247sports.com/player/justice-finkley-46058853,"Hewitt-Trussville, Trussville, AL",-86.5903385,33.665161
Caden Curry,Edge,Center Grove,Greenwood,IN,6,2.5,240,0.9506,Florida,2022,123,13,3,4,Ohio State,//247sports.com/player/caden-curry-46093621,"Center Grove, Greenwood, IN",-86.1955169,39.5690866
DJ Wesolak,Edge,Boonville,Boonville,MO,6,4,235,0.9338,Florida,2022,166,15,4,4,Missouri,//247sports.com/player/dj-wesolak-46103936,"Boonville, Boonville, MO",-92.74324179999999,38.9736392
Jaron Willis,Edge,Lee County,Leesburg,GA,6,2,235,0.9268,Florida,2022,188,19,21,4,Ole Miss,//247sports.com/player/jaron-willis-46098925,"Lee County, Leesburg, GA",-84.1707423,31.7321156
James Pearce,Edge,Julius L. Chambers,Charlotte,NC,6,5,220,0.9165,Florida,2022,213,21,5,4,Tennessee,//247sports.com/player/james-pearce-46114817,"Julius L. Chambers, Charlotte, NC",-80.83721659999999,35.209828
Ken Talley,Edge,Northeast,Philadelphia,PA,6,3,230,0.9059,Florida,2022,267,23,9,4,Penn State,//247sports.com/player/ken-talley-46078937,"Northeast, Philadelphia, PA",-75.1652215,39.9525839
Dante Anderson,Edge,Homestead,Homestead,FL,6,3,205,0.8923,Florida,2022,370,30,47,4,Florida State,//247sports.com/player/dante-anderson-46058581,"Homestead, Homestead, FL",-80.4775569,25.4687224
Kevonte Henry,Edge,Leuzinger,Lawndale,CA,6,4,225,0.8884,Florida,2022,407,33,30,3,Oklahoma,//247sports.com/player/kevonte-henry-46109230,"Leuzinger, Lawndale, CA",-118.3469179,33.9015788
Jack Pyburn,Edge,The Bolles School,Jacksonville,FL,6,3,265,0.885,Florida,2022,445,36,56,3,Florida,//247sports.com/player/jack-pyburn-46115868,"The Bolles School, Jacksonville, FL",-81.62776319999999,30.2407638
Emar'rion Winston,Edge,Central Catholic,Portland,OR,6,3,240,0.881,Florida,2022,493,40,4,3,Oregon,//247sports.com/player/emarrion-winston-46082442,"Central Catholic, Portland, OR",-122.6412212,45.5194437
Ezekiel Larry,Edge,Sierra Canyon,Chatsworth,CA,6,1,240,0.8466,Florida,2022,NA,75,88,3,Yale,//247sports.com/player/ezekiel-larry-46085057,"Sierra Canyon, Chatsworth, CA",-118.58566,34.2709553
Walter Nolen,DL,Powell,Powell,TN,6,4,325,0.9998,Florida,2022,2,1,1,5,Texas A&M,//247sports.com/player/walter-nolen-46083769,"Powell, Powell, TN",-84.027655,36.0318578
Mykel Williams,DL,Hardaway,Columbus,GA,6,5,265,0.9958,Florida,2022,4,2,2,5,Georgia,//247sports.com/player/mykel-williams-46097211,"Hardaway, Columbus, GA",-84.9340959,32.4916649
Shemar Stewart,DL,Monsignor Pace,Opa Locka,FL,6,6,272,0.9945,Florida,2022,9,3,1,5,Texas A&M,//247sports.com/player/shemar-stewart-46080267,"Monsignor Pace, Opa Locka, FL",-80.2531422,25.9166201
Gabriel Brownlow-Dindy,DL,Lakeland,Lakeland,FL,6,3,280,0.9914,Florida,2022,16,4,2,5,Texas A&M,//247sports.com/player/gabriel-brownlow-dindy-46084792,"Lakeland, Lakeland, FL",-81.9498042,28.0394654
